IP,longitude,latitude,trace,trace_steps,last_router_delay,total_delay
117.186.242.198,121.586964,31.250763,"[{}, {'30.77.184.204': 0.841}, {}, {'10.196.90.65': 1.455}, {'11.48.233.51': 1.455}, {'11.48.233.55': 1.455}, {'223.121.2.89': 2.892}, {'223.120.22.65': 3.136}, {}, {'221.183.89.182': 31.388}, {'221.183.89.69': 31.918}, {'221.183.89.50': 33.449}, {}, {'117.135.41.102': 36.289}, {'117.186.242.198': 36.765}]",15,{'117.135.41.102': 36.289},181.043
116.229.153.250,121.263702,31.341288,"[{}, {}, {}, {'10.196.90.89': 0.871}, {'10.200.180.98': 0.871}, {'183.91.43.9': 0.871}, {'202.97.116.13': 23.08}, {}, {'202.97.50.165': 24.305}, {'61.152.24.81': 24.305}, {'101.95.42.250': 24.305}, {'124.74.149.230': 27.75}, {'116.229.153.250': 66.963}]",13,{'124.74.149.230': 27.75},193.321
116.237.133.98,121.389059,31.146651,"[{}, {}, {}, {'10.196.90.65': 1.588}, {'10.200.179.138': 1.588}, {'183.91.43.9': 1.588}, {'202.97.116.13': 23.357}, {}, {}, {'61.172.75.5': 23.357}, {'101.95.92.167': 25.059}, {'116.237.133.98': 25.059}]",12,{'101.95.92.167': 26.094},101.596
180.165.67.24,121.768107,31.030425,"[{}, {}, {}, {'10.196.90.81': 1.019}, {'10.196.95.190': 1.019}, {'203.215.232.193': 1.457}, {'202.97.25.229': 23.528}, {}, {'202.97.66.253': 26.323}, {}, {}, {'180.165.67.24': 26.752}]",12,-1,80.098
124.74.150.114,121.18411,30.893995,"[{}, {}, {}, {'10.196.90.81': 1.34}, {'10.200.179.138': 1.34}, {'183.91.43.9': 1.34}, {'202.97.116.45': 23.715}, {'202.97.12.198': 24.787}, {'202.97.24.209': 26.233}, {'61.152.26.73': 28.603}, {}, {'222.72.238.98': 28.603}, {'124.74.150.113': 28.603}, {'124.74.150.114': 28.603}]",14,{'124.74.150.113': 33.141},193.16700000000003
116.237.111.235,121.367092,31.163878,"[{}, {}, {}, {'10.196.90.85': 0.867}, {'10.200.179.206': 0.867}, {'183.91.43.9': 0.867}, {'202.97.116.17': 23.547}, {}, {'202.97.50.153': 24.118}, {'101.95.120.41': 24.118}, {'101.95.92.170': 26.857}, {'116.237.111.235': 28.567}]",12,{'101.95.92.170': 26.857},129.808
116.232.86.2,121.358309,31.147147,"[{}, {}, {}, {'10.196.90.81': 1.207}, {'10.200.179.138': 1.207}, {'183.91.43.9': 1.207}, {'202.97.116.49': 23.368}, {'202.97.85.197': 23.978}, {'202.97.66.253': 23.978}, {}, {'101.95.92.176': 23.978}, {'116.232.86.2': 23.978}]",12,{'101.95.92.176': 25.186},122.901
112.64.233.146,121.420591,31.223065,"[{}, {'30.77.184.196': 0.639}, {}, {'10.196.90.77': 0.767}, {'11.50.201.51': 0.767}, {'11.50.201.50': 0.767}, {'61.14.203.57': 4.124}, {}, {'202.77.23.29': 5.748}, {'219.158.3.173': 5.748}, {'219.158.4.109': 6.925}, {'219.158.3.33': 8.478}, {}, {}, {'139.226.194.170': 36.087}, {'112.64.233.146': 36.102}]",16,{'139.226.194.170': 36.087},106.15200000000002
183.195.176.225,121.181212,31.156953,"[{}, {}, {}, {'10.196.90.69': 1.052}, {'11.50.201.55': 1.052}, {'11.50.201.55': 1.052}, {'223.121.3.29': 1.751}, {'223.120.3.205': 3.097}, {'223.120.3.174': 30.692}, {'221.183.89.174': 31.732}, {'221.183.89.69': 31.732}, {'221.183.89.50': 33.006}, {}, {'183.194.120.157': 35.227}, {'183.195.176.225': 36.363}]",15,{'183.194.120.157': 35.227},206.756
116.236.122.42,121.198178,31.318809,"[{}, {}, {}, {'10.196.90.61': 1.265}, {'10.196.95.182': 1.275}, {'203.215.232.193': 1.629}, {'59.43.244.225': 3.259}, {}, {'59.43.185.169': 25.203}, {'59.43.138.65': 25.203}, {'61.172.93.237': 25.203}, {'61.172.93.254': 26.634}, {'61.129.147.222': 29.37}, {'116.236.122.41': 30.682}, {'116.236.122.42': 30.682}]",15,{'116.236.122.41': 31.932},200.405
180.166.158.14,121.482077,31.220669,"[{}, {}, {}, {'10.196.90.65': 1.378}, {'10.196.95.190': 1.378}, {'203.215.232.193': 1.777}, {'59.43.244.225': 3.394}, {'59.43.248.109': 26.667}, {'59.43.38.165': 27.059}, {'59.43.138.53': 28.615}, {'101.95.88.210': 28.615}, {'101.95.89.110': 28.615}, {'222.72.238.126': 28.615}, {'180.166.158.13': 28.615}, {'180.166.158.14': 28.615}]",15,{'180.166.158.13': 29.719},233.343
58.41.21.200,121.358106,31.154547,"[{}, {}, {}, {'10.196.90.85': 0.84}, {'10.200.179.206': 0.84}, {'183.91.43.9': 0.84}, {'202.97.116.41': 25.021}, {}, {'202.97.61.5': 26.685}, {'61.152.25.149': 26.685}, {'61.172.90.2': 26.685}, {'58.41.21.200': 30.124}]",12,{'61.172.90.2': 26.685},137.72
101.94.26.227,121.420352,30.914132,"[{}, {}, {}, {'10.196.90.89': 1.353}, {'10.196.95.186': 1.359}, {'203.215.232.193': 1.725}, {'202.97.6.5': 24.608}, {}, {'202.97.83.34': 28.333}, {}, {'101.95.94.6': 30.152}, {'101.95.36.138': 30.152}, {'101.94.26.227': 31.358}]",13,{'101.95.36.138': 30.152},149.04
116.230.251.8,121.752802,31.076887,"[{}, {}, {}, {'10.196.90.77': 1.234}, {'10.196.95.182': 1.234}, {'203.215.232.193': 1.489}, {}, {'202.97.33.133': 23.141}, {'202.97.62.25': 23.141}, {'222.72.236.245': 23.141}, {'116.230.0.1': 26.337}, {'116.230.251.8': 26.337}]",12,{'116.230.0.1': 28.124},126.054
116.232.232.122,121.595875,31.093631,"[{}, {}, {}, {'10.196.90.89': 1.013}, {'10.196.95.186': 1.013}, {'203.215.232.193': 1.421}, {}, {'202.97.12.185': 23.951}, {'202.97.24.137': 27.789}, {}, {'101.95.92.173': 27.789}, {'116.232.232.122': 29.109}]",12,{'101.95.92.173': 27.789},112.085
124.74.97.142,121.599602,31.217387,"[{}, {}, {}, {'10.196.90.81': 1.531}, {'10.200.179.138': 1.531}, {'183.91.43.9': 1.531}, {'202.97.67.197': 24.78}, {}, {'202.97.66.253': 25.768}, {'61.152.25.117': 25.768}, {'222.72.238.2': 25.768}, {'124.74.97.141': 25.768}, {'124.74.97.142': 25.768}]",13,{'124.74.97.141': 27.129},158.213
183.195.228.193,121.250232,31.047206,"[{}, {}, {}, {'10.196.90.81': 0.926}, {'11.48.233.51': 0.926}, {'11.48.233.53': 0.926}, {'223.121.2.89': 2.414}, {'223.120.22.65': 2.666}, {'223.120.3.194': 30.94}, {'221.183.89.178': 31.796}, {'221.183.89.33': 31.831}, {'221.183.89.10': 33.845}, {}, {'183.195.228.193': 35.693}]",14,-1,171.96299999999997
116.227.70.241,121.68445,31.024495,"[{}, {}, {}, {'10.196.90.61': 1.282}, {'10.200.179.162': 1.461}, {'183.91.43.9': 1.461}, {'202.97.116.49': 23.864}, {}, {'202.97.57.146': 26.147}, {'61.172.75.169': 26.449}, {'101.95.92.174': 26.449}, {'116.227.70.241': 27.301}]",12,{'101.95.92.174': 26.449},134.414
117.184.163.30,121.614277,31.273826,"[{}, {}, {'30.1.147.73': 0.968}, {'10.196.90.69': 0.968}, {'11.48.233.60': 0.968}, {'11.48.233.60': 0.968}, {'223.121.2.89': 2.309}, {}, {'223.120.3.194': 30.338}, {'221.183.89.182': 31.172}, {'221.183.89.69': 31.61}, {'221.183.89.50': 32.962}, {}, {'183.194.120.149': 34.506}, {'183.194.120.86': 35.495}, {'117.184.163.30': 35.495}]",16,{'183.194.120.86': 36.039},237.759
180.166.201.141,121.500641,31.130344,"[{}, {}, {}, {'10.196.90.81': 1.286}, {'10.196.95.190': 1.286}, {'203.215.232.193': 1.638}, {'59.43.244.225': 3.29}, {'59.43.188.229': 24.539}, {'59.43.39.137': 24.539}, {'59.43.159.17': 24.539}, {'101.95.89.113': 24.539}, {}, {'222.72.238.138': 24.539}, {'218.1.26.233': 26.864}, {'180.166.201.141': 27.445}]",15,{'218.1.26.233': 26.864},184.504
180.161.154.207,121.699672,30.9294,"[{}, {}, {}, {'10.196.90.61': 1.268}, {'10.200.179.162': 1.372}, {'183.91.43.9': 1.372}, {'202.97.116.17': 24.057}, {'202.97.74.34': 24.747}, {'202.97.57.146': 27.661}, {}, {'101.95.94.2': 28.238}, {'124.74.127.154': 28.339}, {'180.161.154.207': 30.008}]",13,{'124.74.127.154': 28.339},167.062
116.237.44.97,121.742101,30.977255,"[{}, {}, {}, {'10.196.90.89': 1.397}, {'10.196.95.186': 1.747}, {'203.215.232.193': 1.747}, {'202.97.6.5': 24.64}, {}, {}, {'101.95.120.145': 27.659}, {'101.95.92.232': 29.189}, {'116.237.44.97': 29.547}]",12,{'101.95.92.232': 29.189},115.926
124.74.43.74,121.4354,31.192892,"[{}, {}, {}, {'10.196.90.81': 1.262}, {'10.196.95.190': 1.262}, {'203.215.232.193': 1.656}, {}, {}, {'202.97.57.26': 25.866}, {'101.95.120.81': 29.166}, {}, {'124.74.43.73': 29.166}, {'124.74.43.74': 29.166}]",13,{'124.74.43.73': 30.666},117.544
101.230.223.37,121.533098,31.322436,"[{}, {}, {}, {'10.196.90.61': 1.276}, {'10.196.95.182': 1.344}, {'203.215.232.193': 1.656}, {'59.43.244.225': 5.619}, {'59.43.183.81': 27.037}, {'59.43.39.209': 27.037}, {}, {'61.152.24.202': 30.605}, {'101.95.89.58': 30.605}, {'222.72.238.114': 30.605}, {'101.95.104.5': 31.22}, {'101.230.223.37': 32.639}]",15,{'101.95.104.5': 31.22},219.643
180.161.129.133,121.422007,31.212982,"[{}, {}, {'30.1.147.233': 1.006}, {'10.196.90.81': 1.262}, {'10.196.95.190': 1.262}, {'203.215.232.193': 1.652}, {}, {}, {}, {'61.152.24.85': 26.268}, {}, {'124.74.215.138': 26.268}, {'61.152.13.198': 26.268}, {'180.161.129.133': 27.355}]",14,{'61.152.13.198': 26.268},111.341
117.186.93.125,121.280608,31.103972,"[{}, {}, {}, {'10.196.90.69': 0.689}, {'11.50.201.50': 0.689}, {'11.50.201.55': 0.689}, {}, {'223.120.2.49': 3.435}, {'223.120.3.182': 30.561}, {'221.183.89.170': 31.743}, {'221.183.89.33': 33.678}, {'221.183.89.10': 34.208}, {}, {'117.186.93.125': 37.119}]",14,-1,172.811
180.160.115.2,121.661201,31.264544,"[{}, {}, {}, {'10.196.90.69': 0.906}, {'10.200.179.206': 0.906}, {'183.91.43.9': 0.906}, {'202.97.116.49': 23.016}, {}, {'202.97.24.157': 23.41}, {}, {'101.95.41.162': 25.463}, {'101.95.38.214': 25.463}, {'180.160.115.2': 26.724}]",13,{'101.95.38.214': 25.463},126.794
101.94.70.34,121.553857,31.279649,"[{}, {}, {}, {'10.196.90.89': 0.882}, {'10.200.180.98': 0.882}, {'183.91.43.9': 0.882}, {}, {'202.97.90.58': 24.805}, {'202.97.48.17': 24.805}, {}, {'61.152.25.201': 24.805}, {'101.95.41.6': 26.739}, {'61.152.21.26': 26.739}, {'101.94.70.34': 26.739}]",14,{'61.152.21.26': 37.277},157.27800000000002
180.158.161.191,121.646654,31.036907,"[{}, {}, {}, {'10.196.90.77': 1.507}, {'10.200.179.162': 1.507}, {'183.91.43.9': 1.507}, {'202.97.116.41': 25.537}, {'202.97.33.125': 25.739}, {'202.97.57.26': 25.739}, {}, {'101.95.92.174': 27.064}, {'180.158.161.191': 27.402}]",12,{'101.95.92.174': 27.064},136.002
124.74.75.185,121.508871,31.293707,"[{}, {}, {}, {'10.196.90.81': 1.131}, {'10.196.95.190': 1.131}, {'203.215.232.193': 1.483}, {'202.97.111.61': 24.405}, {}, {}, {}, {'222.72.238.62': 29.399}, {'124.74.75.185': 29.399}]",12,{'222.72.238.62': 30.074},86.94800000000001
117.131.93.210,121.310406,30.945956,"[{}, {}, {}, {'10.196.90.69': 0.862}, {'11.48.233.53': 0.862}, {'11.48.233.53': 0.862}, {'223.121.2.89': 2.233}, {'223.120.22.65': 2.453}, {'223.120.3.190': 30.555}, {'221.183.89.182': 31.627}, {'221.183.89.69': 31.662}, {'221.183.89.46': 33.015}, {'221.183.144.82': 34.135}, {'117.135.41.158': 34.957}, {'117.131.93.210': 36.645}]",15,{'117.135.41.158': 34.957},239.868
117.143.89.253,121.480973,31.241892,"[{}, {'30.77.184.78': 0.726}, {}, {'10.196.90.69': 0.726}, {'11.48.233.52': 0.99}, {'11.48.233.52': 0.99}, {'223.121.2.89': 2.012}, {'223.120.22.65': 2.012}, {'223.120.22.118': 28.693}, {'221.183.89.178': 29.423}, {'221.183.89.33': 29.423}, {}, {}, {'117.143.89.253': 34.028}]",14,-1,129.023
117.184.75.98,121.473699,31.330367,"[{}, {}, {}, {'10.196.90.73': 0.553}, {'11.48.233.52': 0.553}, {'11.48.233.52': 0.553}, {'223.121.2.89': 2.263}, {'223.120.22.65': 2.289}, {'223.120.3.198': 31.068}, {'221.183.89.178': 31.279}, {'221.183.89.33': 31.279}, {'221.183.89.14': 32.812}, {}, {'211.136.190.94': 38.795}, {'117.184.75.98': 46.559}]",15,{'211.136.190.94': 38.795},218.003
116.237.108.76,121.33382,31.228681,"[{}, {}, {}, {'10.196.90.61': 1.331}, {'10.200.179.162': 1.575}, {'183.91.43.9': 1.575}, {}, {}, {}, {'101.95.120.41': 24.972}, {'101.95.92.169': 27.269}, {'116.237.108.76': 28.268}]",12,{'101.95.92.169': 27.269},84.99000000000001
218.83.246.70,121.145728,31.150127,"[{}, {}, {}, {'10.196.90.89': 0.871}, {'10.200.180.98': 0.871}, {'183.91.43.9': 0.871}, {'202.97.116.21': 21.985}, {}, {}, {'61.152.25.137': 25.638}, {'101.95.89.58': 26.074}, {'61.152.46.170': 26.074}, {'218.83.246.70': 26.074}]",13,{'61.152.46.170': 26.145},128.458
117.186.118.170,121.520476,31.222261,"[{}, {}, {}, {'10.196.90.65': 1.31}, {'11.48.233.55': 1.31}, {'11.48.233.55': 1.31}, {'223.121.2.89': 2.764}, {'223.120.22.65': 3.367}, {'223.120.3.202': 30.817}, {'221.183.89.178': 31.452}, {'221.183.89.33': 31.452}, {'221.183.89.10': 33.823}, {}, {'117.185.97.2': 37.63}, {'117.186.118.170': 37.63}]",15,{'117.185.97.2': 37.888},212.865
180.167.54.194,121.59202,31.099668,"[{}, {}, {'30.1.147.37': 0.713}, {'10.196.90.73': 1.349}, {'10.196.95.186': 1.412}, {'203.215.232.193': 1.71}, {'59.43.244.225': 7.283}, {}, {}, {'59.43.22.5': 28.309}, {'101.95.89.73': 28.309}, {'101.95.89.66': 28.309}, {'222.72.238.178': 28.309}, {'180.167.54.193': 29.926}, {'180.167.54.194': 29.926}]",15,{'180.167.54.193': 34.696},185.555
116.237.217.79,121.59592,31.09417,"[{}, {}, {}, {'10.196.90.77': 1.509}, {'10.200.179.162': 1.509}, {'183.91.43.9': 1.509}, {'202.97.116.49': 23.627}, {'202.97.12.181': 23.627}, {}, {'101.95.120.145': 23.627}, {'101.95.92.170': 23.627}, {'116.237.217.79': 23.627}]",12,{'101.95.92.170': 26.232},122.66199999999998
116.237.216.7,121.599391,31.038682,"[{}, {}, {}, {'10.196.90.85': 0.874}, {'10.200.179.206': 0.874}, {'183.91.43.9': 0.874}, {'202.97.116.49': 22.262}, {}, {'202.97.83.90': 22.262}, {'61.172.75.5': 22.262}, {'101.95.92.168': 24.654}, {'116.237.216.7': 24.654}]",12,{'101.95.92.168': 25.328},118.716
180.160.117.244,121.662257,31.266205,"[{}, {}, {}, {'10.196.90.73': 0.881}, {'10.200.180.98': 0.881}, {'183.91.43.9': 0.881}, {'202.97.67.197': 23.867}, {'202.97.90.54': 23.867}, {'202.97.57.146': 24.255}, {}, {'101.95.41.246': 24.255}, {'61.152.19.86': 24.255}, {'180.160.117.244': 26.698}]",13,{'61.152.19.86': 24.255},149.84
183.193.218.165,121.182788,31.156799,"[{}, {}, {}, {'10.196.90.73': 0.917}, {'11.50.201.50': 0.917}, {'11.50.201.50': 0.917}, {'223.121.3.29': 1.794}, {'223.120.2.49': 3.343}, {'223.120.3.186': 30.738}, {'221.183.89.174': 32.593}, {'221.183.89.69': 32.683}, {'221.183.89.46': 33.502}, {'221.183.144.74': 34.194}, {'183.194.120.149': 34.792}, {'183.193.218.165': 36.272}]",15,{'183.194.120.149': 34.792},242.662
180.168.197.85,121.273484,31.062503,"[{}, {}, {}, {'10.196.90.77': 1.408}, {'10.200.179.162': 1.408}, {'183.91.43.9': 1.408}, {}, {'59.43.245.70': 25.464}, {'59.43.247.197': 25.464}, {'59.43.22.5': 25.464}, {'101.95.89.65': 25.464}, {'101.95.89.114': 25.464}, {'101.95.95.9': 26.064}, {'101.95.42.118': 27.059}, {'124.74.216.94': 27.059}, {'180.168.197.85': 28.882}]",16,{'124.74.216.94': 27.059},240.608
183.192.70.150,121.52353,31.237244,"[{}, {}, {}, {'10.196.90.69': 0.977}, {'11.50.201.60': 0.977}, {'11.50.201.62': 0.977}, {}, {'223.120.3.205': 3.037}, {'223.120.22.110': 29.855}, {'221.183.89.174': 30.909}, {'221.183.89.69': 30.909}, {'221.183.89.50': 32.323}, {'221.183.144.78': 33.755}, {'117.135.41.98': 34.691}, {'183.192.70.150': 37.987}]",15,{'117.135.41.98': 34.691},236.397
120.253.152.182,121.616598,31.100476,"[{}, {}, {}, {'10.196.90.81': 0.748}, {'11.50.201.50': 0.748}, {'11.50.201.50': 0.748}, {}, {'223.120.3.205': 2.773}, {'223.120.3.182': 30.476}, {'221.183.89.170': 31.477}, {'221.183.89.33': 31.477}, {'221.183.89.10': 34.153}, {'221.183.144.74': 34.705}, {'183.194.120.149': 34.744}, {'117.135.43.2': 36.313}, {'120.253.152.182': 36.313}]",16,{'117.135.43.2': 37.594},274.675
116.232.221.159,121.605902,31.133567,"[{}, {}, {}, {'10.196.90.81': 1.246}, {'10.200.179.138': 1.246}, {'183.91.43.9': 1.246}, {}, {}, {'202.97.62.185': 24.115}, {'61.172.75.169': 24.115}, {'101.95.92.175': 24.894}, {'116.232.221.159': 26.125}]",12,{'101.95.92.175': 24.894},102.987
58.40.11.166,121.297572,31.377534,"[{}, {}, {}, {'10.196.90.65': 1.433}, {'10.200.179.138': 1.433}, {'183.91.43.9': 1.433}, {'202.97.116.17': 24.196}, {'202.97.90.58': 26.846}, {'202.97.24.249': 29.398}, {}, {'61.129.146.94': 29.398}, {'58.40.11.165': 29.398}, {'58.40.11.166': 29.649}]",13,{'58.40.11.165': 29.398},173.184
116.237.200.254,121.608781,31.148863,"[{}, {}, {}, {'10.196.90.77': 1.207}, {'10.196.95.182': 1.217}, {'203.215.232.193': 1.41}, {'202.97.111.61': 24.336}, {}, {}, {}, {'101.95.92.168': 25.296}, {'116.237.200.254': 25.296}]",12,{'101.95.92.168': 30.352},78.762
183.194.6.66,121.541082,31.301037,"[{}, {}, {}, {'10.196.90.89': 0.586}, {'11.48.233.61': 0.586}, {'11.48.233.61': 0.586}, {'223.121.2.89': 2.39}, {'223.120.22.65': 2.849}, {'223.120.3.194': 30.259}, {'221.183.89.182': 31.634}, {'221.183.89.69': 31.704}, {'221.183.89.50': 32.882}, {'221.183.144.86': 35.182}, {'183.194.121.14': 37.041}, {'183.194.6.66': 37.814}]",15,{'183.194.121.14': 37.041},243.513
116.232.232.39,121.600118,31.082139,"[{}, {}, {}, {'10.196.90.61': 1.562}, {'10.200.179.162': 1.562}, {'183.91.43.9': 1.562}, {'202.97.116.13': 23.31}, {}, {}, {}, {'101.95.92.173': 23.31}, {'116.232.232.39': 25.143}]",12,{'101.95.92.173': 23.31},76.449
117.184.131.166,121.406284,31.169451,"[{}, {}, {}, {'10.196.90.69': 0.576}, {'11.48.233.55': 0.576}, {'11.48.233.55': 0.576}, {'223.121.2.89': 2.472}, {'223.120.22.65': 8.924}, {'223.120.3.198': 30.778}, {'221.183.89.178': 30.943}, {'221.183.89.33': 30.943}, {'221.183.89.14': 33.704}, {}, {'117.185.96.230': 34.613}, {'117.184.131.166': 35.723}]",15,{'117.185.96.230': 34.613},209.828
180.166.134.202,121.46293,31.227452,"[{}, {}, {}, {'10.196.90.73': 1.032}, {'10.196.95.186': 1.032}, {'203.215.232.193': 1.43}, {'59.43.244.225': 2.711}, {'59.43.188.229': 25.017}, {'59.43.39.233': 25.061}, {'59.43.22.17': 25.666}, {'61.152.24.202': 27.925}, {'101.95.89.50': 27.925}, {'61.129.146.170': 27.925}, {'180.166.134.201': 28.575}, {'180.166.134.202': 29.54}]",15,{'180.166.134.201': 28.575},223.839
124.74.67.110,121.468018,31.224361,"[{}, {}, {}, {'10.196.90.77': 1.221}, {'10.196.95.182': 1.221}, {'203.215.232.193': 1.478}, {'202.97.25.229': 23.595}, {}, {'202.97.57.158': 26.296}, {'61.152.24.93': 26.296}, {'61.129.146.178': 26.296}, {'124.74.67.109': 26.296}, {'124.74.67.110': 26.942}]",13,{'124.74.67.109': 26.296},159.641
117.144.202.238,121.276827,31.024933,"[{}, {}, {}, {'10.196.90.81': 1.317}, {'11.48.233.51': 1.317}, {'11.48.233.53': 1.317}, {'223.121.2.89': 2.848}, {'223.120.22.65': 3.162}, {'223.120.3.198': 31.247}, {}, {'221.183.89.33': 31.604}, {'221.183.89.10': 33.846}, {'221.183.144.82': 34.226}, {'117.135.41.154': 34.821}, {'117.144.202.238': 34.903}]",15,{'117.135.41.154': 34.821},210.608
101.94.31.242,121.42291,30.914504,"[{}, {}, {}, {'10.196.90.69': 1.104}, {'10.196.95.194': 1.104}, {'203.215.232.193': 1.486}, {'202.97.6.5': 24.399}, {'202.97.35.85': 25.203}, {'202.97.24.193': 27.407}, {'101.95.120.93': 28.974}, {}, {'101.95.94.2': 28.974}, {'101.95.36.142': 29.304}, {'101.94.31.242': 29.304}]",14,{'101.95.36.142': 29.689},197.259
117.131.32.214,121.772147,31.056046,"[{}, {'30.77.183.194': 0.754}, {}, {'10.196.90.77': 0.838}, {'11.48.233.59': 0.838}, {'11.48.233.59': 0.838}, {'223.121.2.89': 2.718}, {'223.120.22.65': 3.134}, {'223.120.3.254': 29.927}, {}, {'221.183.89.33': 31.564}, {}, {}, {'117.135.41.138': 35.977}, {'117.131.32.214': 35.977}]",15,{'117.135.41.138': 36.398},142.565
218.202.235.202,121.453498,31.304592,"[{}, {}, {}, {'10.196.90.61': 1.602}, {'11.48.233.62': 1.602}, {'11.48.233.62': 1.602}, {'223.121.2.89': 2.545}, {'223.120.22.65': 2.951}, {'223.120.3.202': 31.007}, {'221.183.89.178': 32.07}, {'221.183.89.33': 32.07}, {'221.183.89.14': 33.086}, {'221.183.144.86': 35.845}, {'183.194.121.14': 38.013}, {'218.202.235.202': 38.013}]",15,{'183.194.121.14': 38.691},250.406
101.94.46.33,121.376264,31.167371,"[{}, {}, {}, {'10.196.90.73': 1.447}, {'10.196.95.186': 1.447}, {'203.215.232.193': 1.789}, {'202.97.6.5': 24.778}, {}, {'202.97.24.169': 28.316}, {'101.95.88.89': 29.527}, {}, {'124.74.254.10': 29.527}, {'101.95.36.202': 29.527}, {'101.94.46.33': 31.656}]",14,{'101.95.36.202': 29.527},178.014
101.95.96.98,121.513698,31.246976,"[{}, {}, {}, {'10.196.90.61': 1.106}, {'10.200.179.162': 1.439}, {'183.91.43.9': 1.439}, {'202.97.67.197': 24.493}, {}, {}, {'101.95.120.113': 25.668}, {'222.72.238.14': 26.693}, {'101.95.96.97': 26.693}, {'101.95.96.98': 28.26}]",13,{'101.95.96.97': 26.693},135.791
101.95.163.146,121.443219,31.197241,"[{}, {}, {}, {'10.196.90.65': 1.242}, {'10.196.95.190': 1.242}, {'203.215.232.193': 1.648}, {'202.97.6.5': 24.528}, {}, {'202.97.83.34': 28.292}, {'61.152.24.93': 28.292}, {}, {'101.95.163.145': 28.292}, {'101.95.163.146': 28.292}]",13,{'101.95.163.145': 30.206},141.828
180.167.209.26,121.401419,31.170388,"[{}, {}, {}, {'10.196.90.77': 1.219}, {'10.196.95.182': 1.219}, {'203.215.232.193': 1.482}, {'59.43.244.225': 2.798}, {'59.43.188.229': 25.324}, {'59.43.247.185': 26.571}, {'59.43.22.5': 27.315}, {'101.95.88.210': 27.315}, {'101.95.89.50': 27.315}, {'61.129.146.174': 27.572}, {'180.167.209.25': 27.572}, {'180.167.209.26': 29.486}]",15,{'180.167.209.25': 27.572},225.188
218.1.142.105,121.562798,31.24278,"[{}, {}, {}, {'10.196.90.85': 1.006}, {'10.200.179.206': 1.006}, {'183.91.43.9': 1.006}, {'202.97.116.45': 23.831}, {}, {'202.97.24.153': 24.972}, {'101.95.88.137': 25.13}, {'61.172.91.18': 25.13}, {'218.1.142.105': 27.71}]",12,{'61.172.91.18': 25.13},129.791
116.230.226.179,121.754575,31.075325,"[{}, {}, {}, {'10.196.90.73': 1.358}, {'10.196.95.186': 1.431}, {'203.215.232.193': 1.438}, {}, {}, {'202.97.71.29': 24.109}, {'222.72.236.245': 24.109}, {'116.230.0.1': 27.954}, {'116.230.226.179': 28.186}]",12,{'116.230.0.1': 27.954},108.585
116.247.106.70,121.48778,31.185227,"[{}, {}, {}, {'10.196.90.85': 1.392}, {'10.196.95.194': 1.392}, {'203.215.232.193': 1.7}, {'59.43.244.225': 3.493}, {}, {}, {'59.43.22.5': 26.81}, {'101.95.89.33': 26.81}, {'101.95.89.38': 26.81}, {'222.72.238.10': 27.306}, {'116.247.106.69': 30.237}, {'116.247.106.70': 30.237}]",15,{'116.247.106.69': 36.727},176.18699999999998
124.74.8.230,121.555758,31.227122,"[{}, {}, {}, {'10.196.90.69': 1.304}, {'10.196.95.194': 1.304}, {'203.215.232.193': 1.64}, {}, {'202.97.33.153': 22.211}, {'202.97.57.146': 24.901}, {'61.152.26.9': 24.901}, {'222.72.238.10': 24.901}, {'124.74.8.229': 24.901}, {'124.74.8.230': 26.123}]",13,{'124.74.8.229': 24.901},152.18599999999998
124.74.96.162,121.424239,31.112856,"[{}, {}, {}, {'10.196.90.69': 1.129}, {'10.200.179.206': 1.129}, {'183.91.43.9': 1.59}, {'202.97.116.45': 23.317}, {}, {'202.97.62.185': 26.149}, {'61.152.26.81': 26.149}, {'61.129.146.190': 26.149}, {'124.74.96.161': 26.373}, {'124.74.96.162': 27.742}]",13,{'124.74.96.161': 26.373},159.72699999999998
101.231.128.172,121.440839,31.102362,"[{}, {}, {}, {'10.196.90.61': 1.35}, {'10.200.179.162': 1.628}, {'183.91.43.9': 1.628}, {'202.97.116.17': 24.532}, {'59.43.245.70': 27.158}, {'59.43.247.109': 27.786}, {'59.43.138.65': 27.921}, {'101.95.88.22': 27.921}, {'101.95.89.58': 27.921}, {'61.129.146.190': 27.921}, {'222.72.155.21': 27.921}, {'222.72.155.22': 37.215}, {'101.231.128.172': 43.434}]",16,{'222.72.155.22': 37.215},304.3359999999999
